SLpM,TD_Def,Sub_Avg,style,fighter_name,Height,Weight,Reach,Stance,DOB,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc
1.8,0.54,0.0,4,Mike Ricci,"6' 0""",155 lbs.,"76""",Southpaw,"Mar 18, 1986",0.32,1.64,0.65,0.67,1.0
4.36,0.6,0.0,0,Brad Riddell,"5' 7""",155 lbs.,"71""",Orthodox,"Sep 30, 1991",0.5,2.62,0.53,1.0,0.37
3.01,0.89,0.5,0,Matthew Riddle,"6' 1""",170 lbs.,"76""",Southpaw,"Jan 14, 1986",0.42,2.74,0.54,3.51,0.5
2.41,0.62,0.6,4,Joe Riggs,"6' 0""",185 lbs.,"70""",Southpaw,"Sep 23, 1982",0.51,1.69,0.57,2.45,0.55
3.45,0.6,0.1,0,Aaron Riley,"5' 8""",155 lbs.,"69""",Southpaw,"Dec 09, 1980",0.34,3.78,0.61,1.18,0.34
1.56,0.2,1.2,4,Jordan Rinaldi,"5' 10""",145 lbs.,"72""",Orthodox,"Sep 25, 1987",0.35,2.32,0.59,1.45,0.35
3.52,0.52,0.3,0,Nick Ring,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 10, 1979",0.42,3.48,0.62,1.36,0.36
1.68,0.0,1.0,4,Mike Rio,"5' 10""",155 lbs.,"70""",Orthodox,"Jul 06, 1981",0.39,2.99,0.53,2.58,0.27
1.37,0.64,0.9,4,Diego Rivas,"5' 8""",145 lbs.,"69""",Orthodox,"Nov 11, 1991",0.4,2.14,0.52,1.79,0.6
3.16,0.63,0.1,0,Jorge Rivera,"6' 1""",185 lbs.,"73""",Orthodox,"Feb 28, 1972",0.48,2.64,0.54,0.84,0.5
4.07,0.68,0.6,0,Francisco Rivera,"5' 8""",135 lbs.,"70""",Orthodox,"Oct 08, 1981",0.41,3.16,0.68,1.01,0.63
3.99,0.92,0.1,0,Jimmie Rivera,"5' 4""",145 lbs.,"68""",Orthodox,"Jun 29, 1989",0.41,3.61,0.61,0.86,0.29
3.36,0.7,0.0,0,Irwin Rivera,"5' 6""",135 lbs.,"67""",Southpaw,"Feb 14, 1989",0.44,5.07,0.57,1.0,0.16
3.79,0.5,0.0,0,Jerome Rivera,"5' 10""",135 lbs.,"72""",Southpaw,"Apr 22, 1995",0.42,2.67,0.55,0.0,0.0
3.73,0.0,0.0,0,Kali Robbins,"5' 3""",115 lbs.,"63""",Orthodox,"Jul 05, 1984",0.46,9.4,0.44,2.0,0.33
3.0,0.5,0.8,0,Karl Roberson,"6' 1""",185 lbs.,"74""",Southpaw,"Oct 04, 1990",0.51,2.42,0.57,0.99,0.57
0.73,0.4,2.5,1,Daniel Roberts,"5' 10""",170 lbs.,"74""",Southpaw,"Aug 05, 1980",0.2,2.27,0.46,2.46,0.44
3.41,0.53,0.4,0,Danny Roberts,"6' 1""",170 lbs.,"74""",Southpaw,"Jul 14, 1987",0.44,3.08,0.55,0.18,0.06
3.03,0.58,1.1,0,Roosevelt Roberts,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994",0.49,2.27,0.52,1.75,0.53
3.72,0.57,0.8,0,Kenny Robertson,"5' 10""",170 lbs.,"74""",Orthodox,"Feb 14, 1984",0.47,3.02,0.52,1.37,0.26
2.05,0.0,0.9,4,Gillian Robertson,"5' 5""",125 lbs.,"63""",Orthodox,"May 17, 1995",0.51,2.1,0.51,2.64,0.46
1.57,0.25,1.2,4,Alvin Robinson,"5' 9""",155 lbs.,"68""",Southpaw,"Jul 16, 1982",0.5,1.29,0.51,1.24,0.5
0.0,0.0,0.0,4,Damonte Robinson,"6' 0""",155 lbs.,"77""",,"Jun 10, 1995",0.0,0.0,0.0,0.0,0.0
2.64,0.5,1.9,1,Vagner Rocha,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 06, 1982",0.42,4.5,0.48,1.4,0.33
1.24,0.52,1.4,4,Carlos Eduardo Rocha,"5' 10""",170 lbs.,"73""",Orthodox,"Jul 12, 1981",0.34,1.85,0.55,0.0,0.0
4.18,0.68,1.1,0,Luke Rockhold,"6' 3""",205 lbs.,"77""",Southpaw,"Oct 17, 1984",0.48,2.43,0.56,0.67,0.3
6.04,0.0,0.0,5,Gregory Rodrigues,"6' 3""",185 lbs.,"75""",Orthodox,"Feb 17, 1992",0.56,7.77,0.52,0.0,0.0
4.33,0.63,0.9,0,Yair Rodriguez,"5' 11""",145 lbs.,"71""",Orthodox,"Oct 06, 1992",0.45,3.13,0.57,0.9,0.29
5.19,0.4,0.0,5,Mike Rodriguez,"6' 4""",205 lbs.,"82""",Southpaw,"Nov 28, 1988",0.59,3.47,0.44,0.0,0.0
5.04,0.61,0.2,5,Marina Rodriguez,"5' 6""",115 lbs.,"65""",Orthodox,"Apr 29, 1987",0.5,3.31,0.52,0.38,0.33
7.68,0.9,0.3,2,Daniel Rodriguez,"6' 1""",170 lbs.,"74""",Southpaw,"Dec 31, 1986",0.46,6.12,0.57,1.34,0.62
1.24,0.4,0.0,4,Ray Rodriguez,"5' 7""",135 lbs.,"71""",Orthodox,"Dec 10, 1987",0.32,5.73,0.4,2.32,0.5
1.27,1.0,2.0,1,Luis Rodriguez,"5' 6""",125 lbs.,"65""",Orthodox,"May 07, 1999",0.37,3.2,0.54,2.0,0.5
1.27,0.0,6.3,1,Drako Rodriguez,"5' 8""",135 lbs.,"69""",Orthodox,"Jun 16, 1996",0.5,2.11,0.37,6.34,1.0
2.17,0.0,0.0,4,Victor Rodriguez,"5' 5""",135 lbs.,"67""",Switch,"Sep 05, 1992",0.46,6.14,0.5,0.0,0.0
3.78,0.43,0.7,0,Marcos Rogerio de Lima,"6' 1""",253 lbs.,"75""",Orthodox,"Jun 25, 1985",0.54,2.53,0.54,0.71,0.6
3.17,0.58,0.0,0,Brett Rogers,"6' 5""",265 lbs.,"81""",Orthodox,"Feb 17, 1981",0.44,3.2,0.46,0.0,0.0
1.7,0.0,1.5,4,Max Rohskopf,"6' 1""",155 lbs.,"71""",Orthodox,"Sep 27, 1994",0.31,5.8,0.42,3.0,0.33
2.04,0.42,1.9,1,Shane Roller,"5' 10""",155 lbs.,"72""",Orthodox,"Jul 14, 1979",0.34,2.65,0.6,2.46,0.33
4.31,0.0,3.2,1,Alexandr Romanov,"6' 2""",262 lbs.,"75""",Southpaw,"Dec 11, 1990",0.39,1.76,0.43,6.35,0.66
2.17,1.0,3.3,1,Ricardo Romero,"6' 0""",205 lbs.,"76""",Orthodox,"Apr 15, 1978",0.55,4.77,0.46,1.63,0.1
3.44,0.78,0.0,0,Yoel Romero,"6' 0""",185 lbs.,"73""",Southpaw,"Apr 30, 1977",0.49,3.05,0.6,1.57,0.3
5.87,1.0,0.0,5,Anthony Romero,"5' 11""",155 lbs.,"70""",Orthodox,"Feb 25, 1997",0.52,4.0,0.65,2.0,0.22
2.54,0.66,0.2,4,Mara Romero Borella,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 03, 1986",0.37,2.48,0.71,1.83,0.44
3.54,0.61,0.6,0,Jesse Ronson,"5' 10""",170 lbs.,"70""",Southpaw,"Dec 24, 1985",0.49,2.99,0.59,0.63,0.4
3.43,0.59,0.1,0,George Roop,"6' 1""",135 lbs.,"72""",Orthodox,"Nov 10, 1981",0.34,2.47,0.6,1.05,0.57
4.03,0.85,0.4,0,Aaron Rosa,"6' 4""",205 lbs.,"77""",Orthodox,"May 28, 1983",0.47,4.41,0.45,0.36,0.33
3.41,0.45,0.9,0,Charles Rosa,"5' 9""",145 lbs.,"69""",Switch,"Aug 24, 1986",0.37,3.9,0.49,2.01,0.33
9.7,1.0,0.0,2,Karol Rosa,"5' 5""",135 lbs.,"67""",Orthodox,"Dec 30, 1994",0.5,7.0,0.5,1.0,0.5
2.33,1.0,0.0,4,Hilarie Rose,"5' 3""",115 lbs.,"63""",Orthodox,"Nov 11, 1992",0.33,6.13,0.44,0.0,0.0
2.08,0.66,0.1,4,Jared Rosholt,"6' 2""",265 lbs.,"75""",Orthodox,"Aug 04, 1986",0.46,1.52,0.59,1.83,0.41
3.55,0.69,0.3,0,Ben Rothwell,"6' 4""",265 lbs.,"78""",Orthodox,"Oct 17, 1981",0.41,4.57,0.46,0.63,0.33
3.01,0.46,0.2,0,Khalil Rountree Jr.,"6' 1""",205 lbs.,"76""",Southpaw,"Feb 26, 1990",0.4,2.85,0.47,0.0,0.0
4.17,0.5,4.8,1,Ronda Rousey,"5' 7""",135 lbs.,"66""",Orthodox,"Feb 01, 1987",0.52,4.14,0.44,6.26,0.68
8.18,0.5,0.0,2,Philip Rowe,"6' 3""",170 lbs.,"80""",Orthodox,"Jul 18, 1990",0.67,6.33,0.47,0.0,0.0
3.77,0.53,2.4,1,Brandon Royval,"5' 9""",125 lbs.,"68""",Southpaw,"Aug 16, 1992",0.46,2.88,0.47,0.79,1.0
4.04,0.75,0.0,0,Jairzinho Rozenstruik,"6' 4""",242 lbs.,"78""",Orthodox,"Mar 17, 1988",0.51,3.1,0.36,0.0,0.0
3.57,0.47,0.8,0,Mauricio Rua,"6' 1""",205 lbs.,"76""",Orthodox,"Nov 25, 1981",0.5,2.71,0.54,2.12,0.48
1.55,0.0,0.7,4,Mike Russow,"6' 1""",255 lbs.,"73""",Orthodox,"Sep 11, 1976",0.47,2.9,0.59,4.66,0.43
2.07,1.0,1.0,4,Danny Sabatello,"5' 10""",135 lbs.,"71""",Orthodox,"Mar 31, 1993",0.57,0.2,0.25,3.0,0.75
4.71,0.6,0.3,5,Amir Sadollah,"5' 10""",170 lbs.,"75""",Orthodox,"Aug 27, 1980",0.46,3.55,0.6,0.57,0.27
3.94,0.61,0.1,0,Frankie Saenz,"5' 6""",135 lbs.,"66""",Orthodox,"Aug 12, 1980",0.47,3.5,0.52,1.74,0.31
4.03,0.33,0.0,0,Saparbeg Safarov,"6' 1""",185 lbs.,"78""",Orthodox,"Oct 14, 1986",0.48,2.96,0.47,2.52,0.41
4.05,0.84,0.1,0,Tarec Saffiedine,"5' 10""",170 lbs.,"70""",Switch,"Sep 06, 1986",0.47,3.06,0.62,0.52,0.36
2.5,0.23,0.0,4,Jason Saggo,"5' 11""",155 lbs.,"71""",Orthodox,"Nov 23, 1985",0.39,2.94,0.52,2.33,0.4
2.68,0.66,0.6,4,Ovince Saint Preux,"6' 3""",205 lbs.,"80""",Southpaw,"Apr 08, 1983",0.46,3.03,0.45,1.19,0.4
2.06,0.66,0.0,4,Lukasz Sajewski,"5' 8""",155 lbs.,"71""",Orthodox,"Nov 27, 1990",0.35,3.88,0.57,1.01,0.25
5.32,0.66,0.0,5,Augusto Sakai,"6' 3""",265 lbs.,"77""",Orthodox,"May 09, 1991",0.48,4.02,0.5,0.15,0.5
3.96,0.62,0.0,0,Alessio Sakara,"6' 0""",185 lbs.,"72""",Orthodox,"Sep 02, 1981",0.47,2.8,0.59,2.18,0.78
7.09,1.0,0.0,2,Gokhan Saki,"6' 0""",205 lbs.,"73""",Orthodox,"Oct 19, 1983",0.58,4.57,0.53,0.0,0.0
3.42,0.0,0.0,0,Justin Salas,"5' 8""",155 lbs.,"70""",Southpaw,"Mar 13, 1982",0.43,2.96,0.68,2.43,0.2
7.17,0.0,0.0,2,Luis Saldana,"5' 11""",145 lbs.,"73""",Orthodox,"Jan 27, 1991",0.59,1.21,0.78,0.0,0.0
2.85,0.8,0.0,0,Muslim Salikhov,"5' 11""",170 lbs.,"70""",Orthodox,"Jun 09, 1984",0.46,2.29,0.67,0.87,0.3
4.13,1.0,0.0,0,Boston Salmon,"5' 9""",135 lbs.,"69""",Southpaw,"Nov 20, 1990",0.37,7.75,0.59,0.0,0.0
1.68,0.66,0.5,4,John Salter,"6' 1""",185 lbs.,"74""",Southpaw,"Mar 21, 1985",0.32,1.68,0.68,2.85,0.46
2.08,0.33,0.4,4,Josh Samman,"6' 3""",185 lbs.,"79""",Orthodox,"Mar 14, 1988",0.52,2.47,0.34,1.09,0.33
1.99,0.4,2.1,1,Josh Sampo,"5' 4""",125 lbs.,"64""",Orthodox,"Jul 24, 1984",0.36,2.96,0.55,1.06,0.33
2.69,0.46,0.8,4,Diego Sanchez,"5' 10""",170 lbs.,"72""",Southpaw,"Dec 31, 1981",0.37,3.02,0.56,1.51,0.24
3.45,0.42,0.0,0,Eddie Sanchez,"6' 2""",230 lbs.,"74""",Orthodox,"Nov 04, 1982",0.43,3.3,0.43,1.13,0.26
3.22,0.51,0.4,0,Joby Sanchez,"5' 6""",135 lbs.,"68""",Orthodox,"Jun 24, 1991",0.36,2.82,0.63,0.95,0.71
4.45,0.16,0.5,0,Emmanuel Sanchez,"5' 9""",145 lbs.,"71""",,"Aug 11, 1990",0.35,4.17,0.55,0.25,0.06
4.57,1.0,0.0,5,Andrew Sanchez,"6' 1""",185 lbs.,"74""",Orthodox,"Apr 08, 1988",0.44,4.92,0.5,2.16,0.32
0.96,0.5,0.7,4,Robert Sanchez,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 05, 1986",0.4,1.78,0.46,3.61,0.62
6.21,0.66,0.3,5,Luke Sanders,"5' 6""",135 lbs.,"67""",Southpaw,"Dec 12, 1985",0.51,4.11,0.53,0.31,0.2
0.88,0.5,1.6,1,Jerrod Sanders,"5' 8""",135 lbs.,"72""",Orthodox,"Oct 01, 1979",0.64,1.14,0.46,2.2,0.33
6.88,0.3,0.5,5,Cory Sandhagen,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992",0.48,3.89,0.59,1.07,0.5
3.31,0.71,1.4,0,Hector Sandoval,"5' 2""",125 lbs.,"64""",Orthodox,"Jul 19, 1986",0.52,2.33,0.65,3.49,0.25
6.01,0.0,0.0,5,Duda Santana,"5' 7""",145 lbs.,"73""",Orthodox,"Jan 10, 1996",0.39,2.72,0.73,6.44,0.6
0.82,0.0,2.8,1,Shaheen Santana,"6' 1""",155 lbs.,"75""",Orthodox,"Jun 04, 1991",0.42,1.65,0.4,0.0,0.0
1.69,0.52,0.8,4,Jorge Santiago,"6' 1""",170 lbs.,"75""",Orthodox,"Oct 09, 1980",0.35,2.62,0.56,0.58,0.3
3.44,0.53,1.1,0,Mike Santiago,"5' 10""",145 lbs.,"69""",Orthodox,"Jul 28, 1989",0.49,3.58,0.36,2.66,0.5
3.87,0.25,0.0,0,Richie Santiago,"5' 7""",135 lbs.,"67""",Southpaw,"Oct 10, 1992",0.49,4.87,0.42,0.0,0.0
3.94,0.5,0.4,0,Evangelista Santos,"5' 10""",170 lbs.,"76""",Orthodox,"Dec 12, 1977",0.36,6.01,0.49,0.78,1.0
3.0,0.83,0.0,0,Iliarde Santos,"5' 5""",125 lbs.,"67""",Orthodox,"Sep 25, 1980",0.3,6.1,0.57,1.66,0.23
2.76,0.88,0.4,4,Leonardo Santos,"6' 0""",155 lbs.,"75""",Orthodox,"Feb 05, 1980",0.44,2.71,0.6,1.09,0.27
4.36,0.64,0.1,0,Thiago Santos,"6' 2""",205 lbs.,"76""",Orthodox,"Jan 07, 1984",0.48,2.32,0.55,0.77,0.4
3.52,0.85,1.0,0,Taila Santos,"5' 6""",125 lbs.,"68""",Orthodox,"Jun 22, 1993",0.48,2.22,0.59,2.0,0.8
2.23,0.53,0.7,4,Daniel Sarafian,"5' 9""",185 lbs.,"73""",Orthodox,"Aug 21, 1982",0.46,3.1,0.58,0.36,0.07
2.16,0.41,1.2,4,Yuta Sasaki,"5' 10""",125 lbs.,"71""",Southpaw,"Oct 07, 1989",0.41,2.5,0.5,3.03,0.43
0.53,0.33,7.4,1,Paul Sass,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 04, 1988",0.26,1.9,0.51,0.53,0.16
3.16,0.75,0.0,0,Takashi Sato,"5' 10""",170 lbs.,"73""",Southpaw,"Jun 09, 1990",0.37,4.81,0.5,0.53,0.5
3.23,0.66,1.3,0,Ben Saunders,"6' 2""",170 lbs.,"77""",Orthodox,"Apr 13, 1983",0.5,3.58,0.51,0.2,0.4
5.44,0.81,0.4,5,Matt Sayles,"5' 7""",145 lbs.,"68""",Orthodox,"Feb 21, 1994",0.42,3.13,0.61,0.0,0.0
1.89,0.5,1.8,1,Eric Schafer,"6' 3""",185 lbs.,"76""",Orthodox,"Sep 20, 1977",0.34,3.38,0.56,1.81,0.36
2.92,0.72,0.4,0,Brendan Schaub,"6' 4""",245 lbs.,"78""",Orthodox,"Mar 18, 1983",0.37,2.22,0.57,2.32,0.46
3.73,0.53,1.6,0,Matt Schnell,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 15, 1990",0.35,4.07,0.6,0.64,0.33
3.56,0.82,0.5,0,Justin Scoggins,"5' 7""",125 lbs.,"66""",Southpaw,"May 02, 1992",0.51,2.16,0.55,3.42,0.63
3.52,0.63,0.7,0,Brad Scott,"6' 1""",170 lbs.,"76""",Orthodox,"Jun 24, 1989",0.41,4.31,0.57,0.32,0.15
3.56,0.53,1.6,0,Neil Seery,"5' 4""",125 lbs.,"64""",Orthodox,"Aug 30, 1979",0.41,3.79,0.58,0.78,0.27
1.47,0.33,0.0,4,Stefan Sekulic,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992",0.37,2.4,0.57,1.0,0.2
2.6,0.47,0.9,4,Pete Sell,"5' 11""",170 lbs.,"75""",Orthodox,"Aug 05, 1982",0.42,3.65,0.51,0.91,0.21
2.91,0.5,2.1,1,Mackens Semerzier,"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980",0.45,3.48,0.46,2.14,0.5
4.94,0.67,1.8,5,Alex Serdyukov,"6' 2""",170 lbs.,"74""",Orthodox,"May 24, 1980",0.48,3.1,0.46,1.84,0.55
1.98,0.38,0.9,4,Matt Serra,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974",0.39,2.64,0.46,2.05,0.2
1.58,0.84,0.0,4,Fredy Serrano,"5' 3""",125 lbs.,"65""",Orthodox,"Sep 22, 1979",0.26,1.89,0.61,2.84,0.25
3.85,0.58,0.5,0,Edmen Shahbazyan,"6' 2""",185 lbs.,"74""",Orthodox,"Nov 20, 1997",0.51,4.31,0.49,4.44,0.4
6.33,0.0,0.0,5,Leon Shahbazyan,"6' 4""",170 lbs.,"74""",Orthodox,"Nov 18, 1995",0.52,8.18,0.32,1.46,0.5
2.7,0.0,0.0,4,Liliya Shakirova,"5' 4""",125 lbs.,"65""",Orthodox,"Oct 24, 1991",0.3,2.58,0.74,0.0,0.0
3.06,0.8,0.0,0,Kamal Shalorus,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 27, 1972",0.32,2.99,0.7,2.07,0.5
1.47,0.44,2.5,1,Ken Shamrock,"6' 1""",205 lbs.,"72""",Orthodox,"Feb 11, 1964",0.46,4.3,0.39,0.94,0.6
2.57,0.46,0.2,4,Eric Shelton,"5' 6""",125 lbs.,"68""",Orthodox,"Feb 02, 1991",0.42,1.88,0.63,2.83,0.51
2.17,0.56,0.4,4,Sean Sherk,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973",0.35,2.71,0.55,4.09,0.46
6.02,0.77,0.0,5,Chase Sherman,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",0.45,5.55,0.52,0.0,0.0
2.98,0.75,0.3,0,Valentina Shevchenko,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",0.5,2.03,0.62,2.21,0.58
4.09,0.56,0.7,0,Antonina Shevchenko,"5' 8""",125 lbs.,"67""",Southpaw,"Nov 20, 1984",0.56,2.51,0.54,0.65,0.6
2.45,0.35,1.2,4,Jake Shields,"6' 0""",170 lbs.,"72""",Orthodox,"Jan 09, 1979",0.36,1.8,0.56,2.83,0.29
3.6,0.5,0.0,0,Henrique Shiguemoto,"5' 11""",185 lbs.,"72""",Orthodox,"Jun 22, 1989",0.33,6.0,0.16,0.0,0.0
3.69,0.0,1.5,0,Jack Shore,"5' 8""",135 lbs.,"71""",Orthodox,"Feb 06, 1995",0.54,0.59,0.76,5.16,0.46
0.0,0.0,0.0,4,Ivan Shtyrkov,"6' 0""",205 lbs.,"74""",Orthodox,"Jun 09, 1988",0.0,0.0,0.0,0.0,0.0
2.46,0.7,0.9,4,Sam Sicilia,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986",0.33,3.55,0.59,1.45,0.43
3.21,0.55,1.6,0,Steven Siler,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987",0.41,2.96,0.54,0.47,0.21
3.05,0.69,0.8,0,Anderson Silva,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 14, 1975",0.61,2.05,0.6,0.5,0.77
2.79,0.62,0.6,4,Wanderlei Silva,"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976",0.4,2.19,0.6,0.97,0.53
3.92,0.7,0.7,0,Thiago Silva,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982",0.5,2.55,0.67,1.03,0.47
2.89,0.66,0.8,0,Antonio Silva,"6' 4""",264 lbs.,"82""",Orthodox,"Sep 14, 1979",0.45,3.09,0.5,0.82,0.29
2.5,0.56,1.4,4,Erick Silva,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 21, 1984",0.48,4.18,0.49,0.85,0.35
2.39,0.65,0.4,4,Leandro Silva,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 11, 1985",0.48,2.08,0.63,1.76,0.37
3.14,0.66,1.6,0,Claudio Silva,"5' 11""",170 lbs.,"71""",Southpaw,"Sep 06, 1982",0.42,3.12,0.43,3.01,0.28
3.92,0.64,0.7,0,Joaquim Silva,"5' 8""",155 lbs.,"69""",Southpaw,"Feb 05, 1989",0.37,4.43,0.56,0.24,0.5
5.4,0.71,0.0,5,Felipe Silva,"6' 0""",155 lbs.,"77""",Orthodox,"May 08, 1984",0.5,1.8,0.59,1.0,1.0
1.3,0.38,0.5,4,Gabriel Silva,"5' 6""",135 lbs.,"71""",Orthodox,"Aug 26, 1994",0.34,3.47,0.45,1.5,0.25
4.17,0.66,0.0,0,Jacob Silva,"5' 5""",125 lbs.,"67""",Orthodox,"Feb 23, 1988",0.44,4.92,0.56,1.51,1.0
3.96,0.65,0.0,0,Douglas Silva de Andrade,"5' 7""",145 lbs.,"68""",Orthodox,"Jun 22, 1985",0.38,4.43,0.58,0.65,0.5
3.67,0.85,0.2,0,Elias Silverio,"5' 11""",155 lbs.,"73""",Orthodox,"Sep 22, 1986",0.49,2.97,0.51,1.62,0.38
0.52,1.0,0.0,4,Jamey Simmons,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 11, 1992",0.5,2.08,0.5,0.0,0.0
3.21,0.72,0.2,0,Ricky Simon,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992",0.41,3.68,0.63,6.61,0.51
3.6,0.83,0.5,0,Aaron Simpson,"6' 0""",170 lbs.,"73""",Orthodox,"Jul 20, 1974",0.52,2.53,0.56,3.78,0.34
1.81,0.5,0.7,4,Tony Sims,"5' 11""",155 lbs.,"70""",Southpaw,"Oct 14, 1985",0.63,0.76,0.65,0.71,0.5
0.81,0.42,1.2,4,Everett Sims,"6' 5""",260 lbs.,"77""",Southpaw,"Sep 04, 1988",0.66,2.19,0.3,0.0,0.0
2.55,0.64,0.8,4,Rory Singer,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976",0.39,2.42,0.63,0.39,0.25
1.13,0.0,1.2,4,Elvis Sinosic,"6' 3""",205 lbs.,"77""",Orthodox,"Feb 13, 1971",0.37,4.6,0.53,0.0,0.0
3.87,0.65,0.3,0,Dennis Siver,"5' 6""",145 lbs.,"70""",Orthodox,"Jan 13, 1979",0.32,2.67,0.65,0.87,0.32
2.02,0.33,2.4,1,Chas Skelly,"5' 11""",145 lbs.,"72""",Orthodox,"May 11, 1985",0.4,3.35,0.48,1.71,0.34
1.9,0.58,0.5,4,Scott Smith,"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979",0.27,5.87,0.5,0.12,0.06
3.29,0.6,0.7,0,Trevor Smith,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981",0.55,3.31,0.51,1.7,0.32
2.94,0.51,0.7,0,Anthony Smith,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",0.46,4.38,0.42,0.49,0.28
1.64,0.25,1.4,4,Colton Smith,"6' 0""",155 lbs.,"71""",Orthodox,"Aug 14, 1987",0.41,2.3,0.51,4.09,0.36
7.56,0.62,0.0,2,Leslie Smith,"5' 9""",135 lbs.,"66""",Orthodox,"Aug 17, 1982",0.4,8.41,0.51,0.0,0.0
6.88,1.0,0.0,5,Devonte Smith,"5' 9""",155 lbs.,"76""",Orthodox,"Jul 30, 1993",0.56,3.65,0.59,0.0,0.0
1.78,0.45,1.7,1,Cole Smith,"5' 11""",135 lbs.,"67""",Orthodox,"Apr 05, 1989",0.35,1.96,0.49,1.67,0.33
1.28,0.33,2.3,1,Nate Smith,"5' 6""",125 lbs.,"69""",Switch,"Apr 09, 1995",0.38,2.04,0.35,0.0,0.0
1.44,0.75,0.0,4,Dmitrii Smoliakov,"6' 2""",253 lbs.,"74""",Switch,"Aug 05, 1982",0.42,3.81,0.55,0.0,0.0
4.44,0.31,1.9,0,Louis Smolka,"5' 9""",135 lbs.,"68""",Orthodox,"Jul 16, 1991",0.46,3.74,0.53,1.84,0.37
1.98,0.0,0.0,4,Richie Smullen,"5' 9""",155 lbs.,"68""",Orthodox,"Aug 17, 1991",0.77,2.26,0.65,8.49,0.66
2.6,1.0,0.0,4,Devin Smyth,"5' 10""",170 lbs.,"72""",Switch,"Jul 21, 1995",0.68,6.73,0.25,4.0,0.26
2.14,0.77,0.5,4,Peter Sobotta,"6' 0""",170 lbs.,"75""",Southpaw,"Jan 11, 1987",0.4,2.9,0.58,1.53,0.32
2.23,0.65,2.6,1,Renato Sobral,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975",0.45,1.53,0.57,2.48,0.42
2.26,0.78,0.9,4,Rameau Thierry Sokoudjou,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984",0.45,2.61,0.56,1.93,0.47
3.62,0.0,1.3,0,Joe Solecki,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 27, 1993",0.74,0.93,0.51,3.31,0.62
4.3,0.45,0.0,0,Song Kenan,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 10, 1990",0.45,4.2,0.56,0.0,0.0
3.08,0.66,0.4,0,Chael Sonnen,"6' 1""",205 lbs.,"73""",Southpaw,"Apr 03, 1977",0.43,1.1,0.62,3.81,0.59
5.1,1.0,0.0,5,Jin Soo Son,"5' 6""",135 lbs.,"69""",Orthodox,"Apr 01, 1993",0.36,7.63,0.52,1.5,0.25
3.99,0.0,0.0,0,Punahele Soriano,"5' 11""",185 lbs.,"72""",Southpaw,"Nov 22, 1992",0.42,2.41,0.46,3.28,0.8
2.95,1.0,3.2,1,Dmitry Sosnovskiy,"6' 3""",240 lbs.,"77""",Orthodox,"Jul 06, 1989",0.7,2.53,0.35,3.16,0.66
2.31,0.0,0.0,4,Ben Sosoli,"6' 0""",265 lbs.,"72""",Southpaw,"Dec 10, 1989",0.31,4.3,0.47,0.0,0.0
3.37,0.71,1.0,0,Krzysztof Soszynski,"6' 1""",205 lbs.,"77""",Open Stance,"Aug 02, 1977",0.39,3.13,0.58,0.52,0.25
2.61,0.53,1.6,1,George Sotiropoulos,"5' 10""",155 lbs.,"71""",Orthodox,"Jul 09, 1977",0.27,2.52,0.67,2.32,0.31
3.21,0.44,1.0,0,Greg Soto,"5' 11""",170 lbs.,"73""",Orthodox,"Jun 03, 1986",0.63,2.61,0.52,1.49,0.27
3.36,0.7,1.9,0,Joe Soto,"5' 6""",135 lbs.,"65""",Orthodox,"Mar 22, 1987",0.41,5.37,0.67,0.85,0.21
